"id","city_name","latitude","longitude","timestamp","curr_temperature"
1485,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:54:53",32.4
1486,Kamas,40.640216,-111.280745,"2025-01-11 12:54:53",24.8
1487,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:54:54",8.6
1488,Lucin,41.346238,-113.905283,"2025-01-11 12:54:55",36.4
1489,Brian Head,37.692681,-112.850196,"2025-01-11 12:54:56",14.2
1490,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:59:58",32.4
1491,Kamas,40.640216,-111.280745,"2025-01-11 12:59:58",24.8
1492,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:59:59",8.6
1493,Lucin,41.346238,-113.905283,"2025-01-11 13:00:00",36.4
1494,Brian Head,37.692681,-112.850196,"2025-01-11 13:00:01",14.6
1495,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:05:03",32.5
1496,Kamas,40.640216,-111.280745,"2025-01-11 13:05:04",25.1
1497,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:05:04",8.5
1498,Lucin,41.346238,-113.905283,"2025-01-11 13:05:05",36.4
1499,Brian Head,37.692681,-112.850196,"2025-01-11 13:05:06",14.6
1500,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:10:07",32.5
1501,Kamas,40.640216,-111.280745,"2025-01-11 13:10:08",25.1
1502,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:10:09",8.5
1503,Lucin,41.346238,-113.905283,"2025-01-11 13:10:09",36.4
1504,Brian Head,37.692681,-112.850196,"2025-01-11 13:10:10",14.6
1505,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:15:12",31.9
1506,Kamas,40.640216,-111.280745,"2025-01-11 13:15:13",24.9
1507,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:15:13",8.6
1508,Lucin,41.346238,-113.905283,"2025-01-11 13:15:14",36.8
1509,Brian Head,37.692681,-112.850196,"2025-01-11 13:15:15",14.9
1510,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:20:16",31.9
1511,Kamas,40.640216,-111.280745,"2025-01-11 13:20:17",24.9
1512,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:20:18",8.6
1513,Lucin,41.346238,-113.905283,"2025-01-11 13:20:18",36.8
1514,Brian Head,37.692681,-112.850196,"2025-01-11 13:20:19",14.9
1515,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:25:20",31.9
1516,Kamas,40.640216,-111.280745,"2025-01-11 13:25:21",24.9
1517,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:25:22",8.6
1518,Lucin,41.346238,-113.905283,"2025-01-11 13:25:23",36.8
1519,Brian Head,37.692681,-112.850196,"2025-01-11 13:25:23",14.9
1520,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:30:24",31.9
1521,Kamas,40.640216,-111.280745,"2025-01-11 13:30:25",24.9
1522,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:30:26",8.8
1523,Lucin,41.346238,-113.905283,"2025-01-11 13:30:27",37.1
1524,Brian Head,37.692681,-112.850196,"2025-01-11 13:30:27",15.0
1525,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:35:28",31.9
1526,Kamas,40.640216,-111.280745,"2025-01-11 13:35:29",24.9
1527,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:35:30",8.8
1528,Lucin,41.346238,-113.905283,"2025-01-11 13:35:31",37.1
1529,Brian Head,37.692681,-112.850196,"2025-01-11 13:35:32",15.0
1530,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:40:33",31.9
1531,Kamas,40.640216,-111.280745,"2025-01-11 13:40:34",24.9
1532,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:40:35",8.8
1533,Lucin,41.346238,-113.905283,"2025-01-11 13:40:36",37.1
1534,Brian Head,37.692681,-112.850196,"2025-01-11 13:40:37",15.0
1535,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:45:38",32.1
1536,Kamas,40.640216,-111.280745,"2025-01-11 13:45:38",25.2
1537,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:45:39",8.9
1538,Lucin,41.346238,-113.905283,"2025-01-11 13:45:40",37.3
1539,Brian Head,37.692681,-112.850196,"2025-01-11 13:45:41",15.1
1540,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:50:42",32.1
1541,Kamas,40.640216,-111.280745,"2025-01-11 13:50:42",25.2
1542,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:50:43",8.9
1543,Lucin,41.346238,-113.905283,"2025-01-11 13:50:44",37.3
1544,Brian Head,37.692681,-112.850196,"2025-01-11 13:50:45",15.1
1545,Salt Lake City,40.400000,-111.850500,"2025-01-11 13:55:46",32.1
1546,Kamas,40.640216,-111.280745,"2025-01-11 13:55:47",25.2
1547,Mirror Lake,40.701123,-110.887579,"2025-01-11 13:55:47",8.9
1548,Lucin,41.346238,-113.905283,"2025-01-11 13:55:48",37.3
1549,Brian Head,37.692681,-112.850196,"2025-01-11 13:55:49",15.1
1550,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:00:50",32.3
1551,Kamas,40.640216,-111.280745,"2025-01-11 14:00:51",25.1
1552,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:00:52",8.7
1553,Lucin,41.346238,-113.905283,"2025-01-11 14:00:52",37.2
1554,Brian Head,37.692681,-112.850196,"2025-01-11 14:00:53",14.8
1555,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:05:54",32.3
1556,Kamas,40.640216,-111.280745,"2025-01-11 14:05:55",25.1
1557,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:05:56",8.7
1558,Lucin,41.346238,-113.905283,"2025-01-11 14:05:56",37.2
1559,Brian Head,37.692681,-112.850196,"2025-01-11 14:05:57",14.8
1560,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:10:58",32.3
1561,Kamas,40.640216,-111.280745,"2025-01-11 14:10:59",25.1
1562,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:11:00",8.7
1563,Lucin,41.346238,-113.905283,"2025-01-11 14:11:01",37.2
1564,Brian Head,37.692681,-112.850196,"2025-01-11 14:11:02",14.8
1565,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:16:03",32.3
1566,Kamas,40.640216,-111.280745,"2025-01-11 14:16:03",24.8
1567,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:16:04",8.7
1568,Lucin,41.346238,-113.905283,"2025-01-11 14:16:05",37.2
1569,Brian Head,37.692681,-112.850196,"2025-01-11 14:16:06",14.7
1570,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:21:07",32.3
1571,Kamas,40.640216,-111.280745,"2025-01-11 14:21:08",24.8
1572,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:21:08",8.7
1573,Lucin,41.346238,-113.905283,"2025-01-11 14:21:09",37.2
1574,Brian Head,37.692681,-112.850196,"2025-01-11 14:21:10",14.7
1575,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:26:11",32.3
1576,Kamas,40.640216,-111.280745,"2025-01-11 14:26:12",24.8
1577,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:26:13",8.7
1578,Lucin,41.346238,-113.905283,"2025-01-11 14:26:13",37.2
1579,Brian Head,37.692681,-112.850196,"2025-01-11 14:26:14",14.7
1580,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:31:15",32.2
1581,Kamas,40.640216,-111.280745,"2025-01-11 14:31:16",24.8
1582,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:31:17",8.7
1583,Lucin,41.346238,-113.905283,"2025-01-11 14:31:18",36.9
1584,Brian Head,37.692681,-112.850196,"2025-01-11 14:31:18",14.6
1585,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:36:19",32.2
1586,Kamas,40.640216,-111.280745,"2025-01-11 14:36:20",24.8
1587,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:36:21",8.7
1588,Lucin,41.346238,-113.905283,"2025-01-11 14:36:22",36.9
1589,Brian Head,37.692681,-112.850196,"2025-01-11 14:36:22",14.6
1590,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:41:23",32.2
1591,Kamas,40.640216,-111.280745,"2025-01-11 14:41:24",24.8
1592,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:41:25",8.7
1593,Lucin,41.346238,-113.905283,"2025-01-11 14:41:26",36.9
1594,Brian Head,37.692681,-112.850196,"2025-01-11 14:41:27",14.6
1595,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:46:28",32.5
1596,Kamas,40.640216,-111.280745,"2025-01-11 14:46:28",24.8
1597,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:46:29",8.8
1598,Lucin,41.346238,-113.905283,"2025-01-11 14:46:30",36.8
1599,Brian Head,37.692681,-112.850196,"2025-01-11 14:46:31",14.3
1600,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:51:32",32.5
1601,Kamas,40.640216,-111.280745,"2025-01-11 14:51:33",24.8
1602,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:51:33",8.8
1603,Lucin,41.346238,-113.905283,"2025-01-11 14:51:34",36.8
1604,Brian Head,37.692681,-112.850196,"2025-01-11 14:51:35",14.3
1605,Salt Lake City,40.400000,-111.850500,"2025-01-11 14:56:36",32.5
1606,Kamas,40.640216,-111.280745,"2025-01-11 14:56:37",24.8
1607,Mirror Lake,40.701123,-110.887579,"2025-01-11 14:56:38",8.8
1608,Lucin,41.346238,-113.905283,"2025-01-11 14:56:38",36.8
1609,Brian Head,37.692681,-112.850196,"2025-01-11 14:56:39",14.3
1610,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:01:40",32.6
1611,Kamas,40.640216,-111.280745,"2025-01-11 15:01:41",24.8
1612,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:01:42",8.9
1613,Lucin,41.346238,-113.905283,"2025-01-11 15:01:43",36.5
1614,Brian Head,37.692681,-112.850196,"2025-01-11 15:01:43",14.1
1615,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:06:44",32.6
1616,Kamas,40.640216,-111.280745,"2025-01-11 15:06:45",24.8
1617,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:06:46",8.9
1618,Lucin,41.346238,-113.905283,"2025-01-11 15:06:47",36.5
1619,Brian Head,37.692681,-112.850196,"2025-01-11 15:06:47",14.1
1620,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:11:48",32.6
1621,Kamas,40.640216,-111.280745,"2025-01-11 15:11:49",24.8
1622,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:11:50",8.9
1623,Lucin,41.346238,-113.905283,"2025-01-11 15:11:51",36.5
1624,Brian Head,37.692681,-112.850196,"2025-01-11 15:11:52",14.1
1625,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:16:53",32.2
1626,Kamas,40.640216,-111.280745,"2025-01-11 15:16:53",24.9
1627,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:16:54",9.2
1628,Lucin,41.346238,-113.905283,"2025-01-11 15:16:55",36.4
1629,Brian Head,37.692681,-112.850196,"2025-01-11 15:16:56",13.7
1630,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:21:57",31.8
1631,Kamas,40.640216,-111.280745,"2025-01-11 15:21:58",24.8
1632,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:21:58",10.8
1633,Lucin,41.346238,-113.905283,"2025-01-11 15:21:59",36.4
1634,Brian Head,37.692681,-112.850196,"2025-01-11 15:22:00",12.5
1635,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:27:01",31.8
1636,Kamas,40.640216,-111.280745,"2025-01-11 15:27:02",24.8
1637,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:27:03",10.8
1638,Lucin,41.346238,-113.905283,"2025-01-11 15:27:03",36.4
1639,Brian Head,37.692681,-112.850196,"2025-01-11 15:27:04",12.5
1640,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:32:05",31.8
1641,Kamas,40.640216,-111.280745,"2025-01-11 15:32:06",24.8
1642,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:32:07",10.4
1643,Lucin,41.346238,-113.905283,"2025-01-11 15:32:08",36.3
1644,Brian Head,37.692681,-112.850196,"2025-01-11 15:32:09",12.9
1645,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:37:10",31.8
1646,Kamas,40.640216,-111.280745,"2025-01-11 15:37:10",24.8
1647,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:37:11",10.4
1648,Lucin,41.346238,-113.905283,"2025-01-11 15:37:12",36.3
1649,Brian Head,37.692681,-112.850196,"2025-01-11 15:37:13",12.9
1650,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:42:14",31.8
1651,Kamas,40.640216,-111.280745,"2025-01-11 15:42:15",24.8
1652,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:42:15",10.4
1653,Lucin,41.346238,-113.905283,"2025-01-11 15:42:16",36.3
1654,Brian Head,37.692681,-112.850196,"2025-01-11 15:42:17",12.9
1655,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:47:18",31.8
1656,Kamas,40.640216,-111.280745,"2025-01-11 15:47:19",24.6
1657,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:47:20",10.2
1658,Lucin,41.346238,-113.905283,"2025-01-11 15:47:20",36.0
1659,Brian Head,37.692681,-112.850196,"2025-01-11 15:47:21",12.9
1660,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:52:22",31.9
1661,Kamas,40.640216,-111.280745,"2025-01-11 15:52:23",23.6
1662,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:52:24",9.8
1663,Lucin,41.346238,-113.905283,"2025-01-11 15:52:25",35.5
1664,Brian Head,37.692681,-112.850196,"2025-01-11 15:52:26",12.6
1665,Salt Lake City,40.400000,-111.850500,"2025-01-11 15:57:27",31.9
1666,Kamas,40.640216,-111.280745,"2025-01-11 15:57:27",23.6
1667,Mirror Lake,40.701123,-110.887579,"2025-01-11 15:57:28",9.8
1668,Lucin,41.346238,-113.905283,"2025-01-11 15:57:29",35.5
1669,Brian Head,37.692681,-112.850196,"2025-01-11 15:57:30",12.6
1670,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:02:31",31.8
1671,Kamas,40.640216,-111.280745,"2025-01-11 16:02:32",22.8
1672,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:02:32",9.6
1673,Lucin,41.346238,-113.905283,"2025-01-11 16:02:33",35.2
1674,Brian Head,37.692681,-112.850196,"2025-01-11 16:02:34",12.8
1675,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:07:35",31.8
1676,Kamas,40.640216,-111.280745,"2025-01-11 16:07:36",22.8
1677,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:07:37",9.6
1678,Lucin,41.346238,-113.905283,"2025-01-11 16:07:38",35.2
1679,Brian Head,37.692681,-112.850196,"2025-01-11 16:07:38",12.8
1680,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:12:39",31.8
1681,Kamas,40.640216,-111.280745,"2025-01-11 16:12:40",22.8
1682,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:12:41",9.6
1683,Lucin,41.346238,-113.905283,"2025-01-11 16:12:42",35.2
1684,Brian Head,37.692681,-112.850196,"2025-01-11 16:12:43",12.8
1685,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:17:44",31.4
1686,Kamas,40.640216,-111.280745,"2025-01-11 16:17:45",22.0
1687,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:17:45",9.2
1688,Lucin,41.346238,-113.905283,"2025-01-11 16:17:46",34.7
1689,Brian Head,37.692681,-112.850196,"2025-01-11 16:17:47",12.5
1690,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:22:48",31.4
1691,Kamas,40.640216,-111.280745,"2025-01-11 16:22:49",22.0
1692,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:22:50",9.2
1693,Lucin,41.346238,-113.905283,"2025-01-11 16:22:51",34.7
1694,Brian Head,37.692681,-112.850196,"2025-01-11 16:22:51",12.5
1695,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:27:53",31.4
1696,Kamas,40.640216,-111.280745,"2025-01-11 16:27:53",22.0
1697,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:27:54",9.2
1698,Lucin,41.346238,-113.905283,"2025-01-11 16:27:55",34.7
1699,Brian Head,37.692681,-112.850196,"2025-01-11 16:27:56",12.5
1700,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:32:57",30.9
1701,Kamas,40.640216,-111.280745,"2025-01-11 16:32:58",22.4
1702,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:32:59",9.0
1703,Lucin,41.346238,-113.905283,"2025-01-11 16:32:59",34.3
1704,Brian Head,37.692681,-112.850196,"2025-01-11 16:33:00",12.3
1705,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:38:01",30.9
1706,Kamas,40.640216,-111.280745,"2025-01-11 16:38:02",22.4
1707,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:38:03",9.0
1708,Lucin,41.346238,-113.905283,"2025-01-11 16:38:04",34.3
1709,Brian Head,37.692681,-112.850196,"2025-01-11 16:38:05",12.3
1710,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:43:06",30.9
1711,Kamas,40.640216,-111.280745,"2025-01-11 16:43:07",22.4
1712,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:43:07",9.0
1713,Lucin,41.346238,-113.905283,"2025-01-11 16:43:08",34.3
1714,Brian Head,37.692681,-112.850196,"2025-01-11 16:43:09",12.3
1715,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:48:10",29.7
1716,Kamas,40.640216,-111.280745,"2025-01-11 16:48:11",21.2
1717,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:48:12",8.3
1718,Lucin,41.346238,-113.905283,"2025-01-11 16:48:13",33.8
1719,Brian Head,37.692681,-112.850196,"2025-01-11 16:48:13",12.1
1720,Salt Lake City,40.400000,-111.850500,"2025-01-11 16:53:14",29.7
1721,Kamas,40.640216,-111.280745,"2025-01-11 16:53:15",21.2
1722,Mirror Lake,40.701123,-110.887579,"2025-01-11 16:53:16",8.3
1723,Lucin,41.346238,-113.905283,"2025-01-11 16:53:17",33.8
1724,Brian Head,37.692681,-112.850196,"2025-01-11 16:53:17",12.1
1725,Salt Lake City,40.400000,-111.850500,"2025-01-11 17:10:37",28.3
1726,Kamas,40.640216,-111.280745,"2025-01-11 17:10:38",19.9
1727,Mirror Lake,40.701123,-110.887579,"2025-01-11 17:10:39",7.0
1728,Lucin,41.346238,-113.905283,"2025-01-11 17:10:40",32.9
1729,Brian Head,37.692681,-112.850196,"2025-01-11 17:10:40",11.8
1730,Salt Lake City,40.400000,-111.850500,"2025-01-11 17:26:26",27.2
1731,Kamas,40.640216,-111.280745,"2025-01-11 17:26:27",19.3
1732,Mirror Lake,40.701123,-110.887579,"2025-01-11 17:26:28",6.1
1733,Lucin,41.346238,-113.905283,"2025-01-11 17:26:29",31.9
1734,Brian Head,37.692681,-112.850196,"2025-01-11 17:26:29",11.8
1735,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:06:16",25.1
1736,Kamas,40.640216,-111.280745,"2025-01-11 18:06:17",16.7
1737,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:06:17",3.4
1738,Lucin,41.346238,-113.905283,"2025-01-11 18:06:18",28.5
1739,Brian Head,37.692681,-112.850196,"2025-01-11 18:06:19",10.4
1740,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:14:02",25.1
1741,Kamas,40.640216,-111.280745,"2025-01-11 18:14:03",16.7
1742,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:14:03",3.4
1743,Lucin,41.346238,-113.905283,"2025-01-11 18:14:04",28.5
1744,Brian Head,37.692681,-112.850196,"2025-01-11 18:14:05",10.4
1745,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:20:05",24.8
1746,Kamas,40.640216,-111.280745,"2025-01-11 18:20:06",17.2
1747,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:20:07",3.4
1748,Lucin,41.346238,-113.905283,"2025-01-11 18:20:08",27.9
1749,Brian Head,37.692681,-112.850196,"2025-01-11 18:20:09",10.5
1750,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:26:25",24.8
1751,Kamas,40.640216,-111.280745,"2025-01-11 18:26:26",17.2
1752,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:26:27",3.4
1753,Lucin,41.346238,-113.905283,"2025-01-11 18:26:28",27.9
1754,Brian Head,37.692681,-112.850196,"2025-01-11 18:26:29",10.5
1755,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:46:13",25.2
1756,Kamas,40.640216,-111.280745,"2025-01-11 18:46:14",17.3
1757,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:46:15",3.1
1758,Lucin,41.346238,-113.905283,"2025-01-11 18:46:16",26.9
1759,Brian Head,37.692681,-112.850196,"2025-01-11 18:46:16",10.1
1760,Salt Lake City,40.400000,-111.850500,"2025-01-11 18:51:19",25.2
1761,Kamas,40.640216,-111.280745,"2025-01-11 18:51:20",17.3
1762,Mirror Lake,40.701123,-110.887579,"2025-01-11 18:51:20",3.1
1763,Lucin,41.346238,-113.905283,"2025-01-11 18:51:21",26.9
1764,Brian Head,37.692681,-112.850196,"2025-01-11 18:51:22",10.1
1765,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:02:13",24.9
1766,Kamas,40.640216,-111.280745,"2025-01-11 19:02:14",15.7
1767,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:02:15",2.7
1768,Lucin,41.346238,-113.905283,"2025-01-11 19:02:16",26.6
1769,Brian Head,37.692681,-112.850196,"2025-01-11 19:02:17",9.9
1770,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:09:38",24.9
1771,Kamas,40.640216,-111.280745,"2025-01-11 19:09:38",15.7
1772,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:09:39",2.7
1773,Lucin,41.346238,-113.905283,"2025-01-11 19:09:40",26.6
1774,Brian Head,37.692681,-112.850196,"2025-01-11 19:09:41",9.9
1775,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:22:08",25.6
1776,Kamas,40.640216,-111.280745,"2025-01-11 19:22:10",14.6
1777,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:22:12",2.5
1778,Lucin,41.346238,-113.905283,"2025-01-11 19:22:14",26.4
1779,Brian Head,37.692681,-112.850196,"2025-01-11 19:22:15",9.8
1780,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:27:18",25.6
1781,Kamas,40.640216,-111.280745,"2025-01-11 19:27:20",14.6
1782,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:27:22",2.5
1783,Lucin,41.346238,-113.905283,"2025-01-11 19:27:23",26.4
1784,Brian Head,37.692681,-112.850196,"2025-01-11 19:27:27",9.8
1785,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:32:30",25.2
1786,Kamas,40.640216,-111.280745,"2025-01-11 19:32:32",14.3
1787,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:32:36",2.2
1788,Lucin,41.346238,-113.905283,"2025-01-11 19:32:38",25.7
1789,Brian Head,37.692681,-112.850196,"2025-01-11 19:32:41",9.7
1790,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:37:43",26.8
1791,Kamas,40.640216,-111.280745,"2025-01-11 19:37:44",14.4
1792,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:37:47",2.3
1793,Lucin,41.346238,-113.905283,"2025-01-11 19:37:48",26.3
1794,Brian Head,37.692681,-112.850196,"2025-01-11 19:37:50",10.0
1795,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:42:52",26.8
1796,Kamas,40.640216,-111.280745,"2025-01-11 19:42:53",14.4
1797,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:42:54",2.3
1798,Lucin,41.346238,-113.905283,"2025-01-11 19:42:57",26.3
1799,Brian Head,37.692681,-112.850196,"2025-01-11 19:43:00",10.0
1800,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:48:01",26.6
1801,Kamas,40.640216,-111.280745,"2025-01-11 19:48:02",13.9
1802,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:48:03",2.9
1803,Lucin,41.346238,-113.905283,"2025-01-11 19:48:04",26.1
1804,Brian Head,37.692681,-112.850196,"2025-01-11 19:48:04",9.6
1805,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:53:05",26.6
1806,Kamas,40.640216,-111.280745,"2025-01-11 19:53:06",13.9
1807,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:53:07",2.9
1808,Lucin,41.346238,-113.905283,"2025-01-11 19:53:08",26.1
1809,Brian Head,37.692681,-112.850196,"2025-01-11 19:53:09",9.6
1810,Salt Lake City,40.400000,-111.850500,"2025-01-11 19:58:10",26.6
1811,Kamas,40.640216,-111.280745,"2025-01-11 19:58:11",13.9
1812,Mirror Lake,40.701123,-110.887579,"2025-01-11 19:58:12",2.9
1813,Lucin,41.346238,-113.905283,"2025-01-11 19:58:13",26.1
1814,Brian Head,37.692681,-112.850196,"2025-01-11 19:58:14",9.6
1815,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:03:15",26.5
1816,Kamas,40.640216,-111.280745,"2025-01-11 20:03:15",13.0
1817,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:03:16",3.1
1818,Lucin,41.346238,-113.905283,"2025-01-11 20:03:17",25.4
1819,Brian Head,37.692681,-112.850196,"2025-01-11 20:03:18",9.5
1820,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:08:19",26.5
1821,Kamas,40.640216,-111.280745,"2025-01-11 20:08:20",13.0
1822,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:08:21",3.1
1823,Lucin,41.346238,-113.905283,"2025-01-11 20:08:22",25.4
1824,Brian Head,37.692681,-112.850196,"2025-01-11 20:08:22",9.5
1825,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:13:24",26.5
1826,Kamas,40.640216,-111.280745,"2025-01-11 20:13:24",13.0
1827,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:13:25",3.1
1828,Lucin,41.346238,-113.905283,"2025-01-11 20:13:26",25.4
1829,Brian Head,37.692681,-112.850196,"2025-01-11 20:13:27",9.5
1830,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:18:28",26.3
1831,Kamas,40.640216,-111.280745,"2025-01-11 20:18:29",12.1
1832,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:18:30",3.3
1833,Lucin,41.346238,-113.905283,"2025-01-11 20:18:31",24.9
1834,Brian Head,37.692681,-112.850196,"2025-01-11 20:18:31",9.4
1835,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:23:32",26.3
1836,Kamas,40.640216,-111.280745,"2025-01-11 20:23:33",12.1
1837,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:23:34",3.3
1838,Lucin,41.346238,-113.905283,"2025-01-11 20:23:35",24.9
1839,Brian Head,37.692681,-112.850196,"2025-01-11 20:23:36",9.4
1840,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:28:37",26.3
1841,Kamas,40.640216,-111.280745,"2025-01-11 20:28:38",12.1
1842,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:28:39",3.3
1843,Lucin,41.346238,-113.905283,"2025-01-11 20:28:39",24.9
1844,Brian Head,37.692681,-112.850196,"2025-01-11 20:28:40",9.4
1845,Salt Lake City,40.400000,-111.850500,"2025-01-11 20:33:41",26.0
1846,Kamas,40.640216,-111.280745,"2025-01-11 20:33:42",11.6
1847,Mirror Lake,40.701123,-110.887579,"2025-01-11 20:33:43",3.2
